"","president","subgroup","modeldate","startdate","enddate","pollster","grade","samplesize","population","weight","influence","approve","disapprove","adjusted_approve","adjusted_disapprove","multiversions","tracking","url","poll_id","question_id","createddate","timestamp","pop2","pop3"
"1251","Joseph R. Biden Jr.","Adults","10/4/2021","7/30/2021","8/1/2021","Léger","B/C",1001,"a",0.87447099,0,53,45,52.941893,44.33326,"",NA,"https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/08/Legers-North-American-Tracker-August-2nd-2021_v2.pdf",75434,143885,"8/3/2021","12:13:12  4 Oct 2021",0,0
"1252","Joseph R. Biden Jr.","Adults","10/4/2021","7/29/2021","8/1/2021","Morning Consult","B",2200,"a",0.11501365,0,55,39,53.519281,41.047543,"",NA,"https://morningconsult.com/2021/08/11/return-to-concerts-festivals-poll/",75497,144017,"8/11/2021","12:13:12  4 Oct 2021",0,0
"1253","Joseph R. Biden Jr.","Adults","10/4/2021","7/29/2021","8/2/2021","Morning Consult","B",2200,"a",0.11501365,0,53,41,51.519281,43.047543,"",NA,"https://morningconsult.com/2021/08/05/americans-disinterest-tokyo-olympics/",75455,143938,"8/5/2021","12:13:12  4 Oct 2021",0,0
"1254","Joseph R. Biden Jr.","Adults","10/4/2021","7/28/2021","8/3/2021","Morning Consult","B",15000,"a",0.11202628,0,51,41,49.519281,43.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75451,143930,"8/5/2021","12:13:12  4 Oct 2021",0,0
"1255","Joseph R. Biden Jr.","Adults","10/4/2021","7/29/2021","8/4/2021","Morning Consult","B",15000,"a",0.11181194,0,51,40,49.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75521,144077,"8/12/2021","12:13:12  4 Oct 2021",0,0
"1256","Joseph R. Biden Jr.","Adults","10/4/2021","7/31/2021","8/2/2021","Morning Consult","B",2200,"a",0.11479359,0,53,42,51.519281,44.047543,"",NA,"https://assets.morningconsult.com/wp-uploads/2021/08/04063651/2107143_crosstabs_POLITICO_Adult_Adults_v1_SH.pdf",75440,143896,"8/4/2021","12:13:12  4 Oct 2021",0,0
"1257","Joseph R. Biden Jr.","Adults","10/4/2021","7/30/2021","8/2/2021","YouGov","B+",1552,"a",0.85952813,0,48,44,49.398738,43.327638,"",NA,"https://docs.cdn.yougov.com/40k9knkv6y/20210803_yahoo_vaccine_tabs.pdf",75535,144101,"8/12/2021","12:13:12  4 Oct 2021",0,0
"1258","Joseph R. Biden Jr.","Adults","10/4/2021","7/30/2021","8/2/2021","Morning Consult","B",2200,"a",0.11479359,0,51,43,49.519281,45.047543,"",NA,"https://morningconsult.com/2021/08/05/olympics-mental-health-poll/",75457,143941,"8/5/2021","12:13:12  4 Oct 2021",0,0
"1259","Joseph R. Biden Jr.","Adults","10/4/2021","7/30/2021","8/5/2021","Morning Consult","B",15000,"a",0.11307687,0,51,40,49.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75522,144078,"8/12/2021","12:13:12  4 Oct 2021",0,0
"1260","Joseph R. Biden Jr.","Adults","10/4/2021","7/31/2021","8/3/2021","YouGov","B+",1500,"a",0.83263269,0,49,43,50.398738,42.327638,"",NA,"https://docs.cdn.yougov.com/8w7calyx30/econTabReport.pdf",75441,143910,"8/4/2021","12:13:12  4 Oct 2021",0,0
"1261","Joseph R. Biden Jr.","Adults","10/4/2021","7/31/2021","8/6/2021","Morning Consult","B",15000,"a",0.11394664,0,51,40,49.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75523,144079,"8/12/2021","12:13:12  4 Oct 2021",0,0
"1262","Joseph R. Biden Jr.","Adults","10/4/2021","8/1/2021","8/7/2021","Morning Consult","B",15000,"a",0.11450076,0,51,41,49.519281,43.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75524,144080,"8/12/2021","12:13:12  4 Oct 2021",0,0
"1263","Joseph R. Biden Jr.","Adults","10/4/2021","8/4/2021","8/5/2021","Ipsos","B-",1004,"a",0.49710878,0,50,43,48.7689,42.774852,"",NA,"https://www.ipsos.com/en-us/news_and_polls/ipsos-core-political-presidential-approval-tracker-08052021",75458,143942,"8/5/2021","12:13:12  4 Oct 2021",0,0
"1264","Joseph R. Biden Jr.","Adults","10/4/2021","8/2/2021","8/8/2021","Morning Consult","B",15000,"a",0.11431438,0,50,41,48.519281,43.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75525,144081,"8/12/2021","12:13:12  4 Oct 2021",0,0
"1265","Joseph R. Biden Jr.","Adults","10/4/2021","8/3/2021","8/9/2021","Morning Consult","B",15000,"a",0.11377316,0,51,41,49.519281,43.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75526,144082,"8/12/2021","12:13:12  4 Oct 2021",0,0
"1266","Joseph R. Biden Jr.","Adults","10/4/2021","8/4/2021","8/10/2021","Morning Consult","B",15000,"a",0.11313444,0,51,41,49.519281,43.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75527,144083,"8/12/2021","12:13:12  4 Oct 2021",0,0
"1267","Joseph R. Biden Jr.","Adults","10/4/2021","8/5/2021","8/11/2021","Morning Consult","B",15000,"a",0.11245284,0,51,40,49.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75639,144273,"8/19/2021","12:13:12  4 Oct 2021",0,0
"1268","Joseph R. Biden Jr.","Adults","10/4/2021","8/6/2021","8/9/2021","Morning Consult","B",2200,"a",0.11545158,0,53,41,51.519281,43.047543,"",NA,"https://morningconsult.com/2021/08/11/back-to-school-survey-parents-coronavirus/",75538,144109,"8/13/2021","12:13:12  4 Oct 2021",0,0
"1269","Joseph R. Biden Jr.","Adults","10/4/2021","8/6/2021","8/12/2021","Morning Consult","B",15000,"a",0.11260281,0,51,40,49.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75640,144274,"8/19/2021","12:13:12  4 Oct 2021",0,0
"1270","Joseph R. Biden Jr.","Adults","10/4/2021","8/7/2021","8/10/2021","YouGov","B+",1500,"a",0.85165603,0,46,43,47.398738,42.327638,"",NA,"https://docs.cdn.yougov.com/gh8y14nnzo/econTabReport.pdf",75508,144042,"8/11/2021","12:13:12  4 Oct 2021",0,0
"1271","Joseph R. Biden Jr.","Adults","10/4/2021","8/7/2021","8/13/2021","Morning Consult","B",15000,"a",0.1127585,0,52,40,50.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75641,144275,"8/19/2021","12:13:12  4 Oct 2021",0,0
"1272","Joseph R. Biden Jr.","Adults","10/4/2021","8/2/2021","8/17/2021","Gallup","B+",1006,"a",1.5102163,0,49,48,48.487676,46.410648,"",NA,"https://news.gallup.com/poll/354017/mostly-pre-afghanistan-turmoil-biden-job-approval.aspx",75704,144366,"8/20/2021","12:13:12  4 Oct 2021",0,0
"1273","Joseph R. Biden Jr.","Adults","10/4/2021","8/8/2021","8/14/2021","Morning Consult","B",15000,"a",0.11221169,0,52,40,50.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75642,144276,"8/19/2021","12:13:12  4 Oct 2021",0,0
"1274","Joseph R. Biden Jr.","Adults","10/4/2021","8/9/2021","8/13/2021","Morning Consult","B",2200,"a",0.115204,0,56,40,54.519281,42.047543,"",NA,"https://morningconsult.com/2021/08/13/post-tokyo-olympics-pol",75545,144122,"8/13/2021","12:13:12  4 Oct 2021",0,0
"1275","Joseph R. Biden Jr.","Adults","10/4/2021","8/9/2021","8/15/2021","Morning Consult","B",15000,"a",0.11170308,0,52,40,50.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75643,144277,"8/19/2021","12:13:12  4 Oct 2021",0,0
"1276","Joseph R. Biden Jr.","Adults","10/4/2021","8/11/2021","8/12/2021","Ipsos","B-",1002,"a",0.29313268,0,51,43,49.7689,42.774852,"",NA,"https://www.ipsos.com/en-us/news_and_polls/ipsos-core-political-presidential-approval-tracker-08122021",75536,144107,"8/12/2021","12:13:12  4 Oct 2021",0,0
"1277","Joseph R. Biden Jr.","Adults","10/4/2021","8/11/2021","8/15/2021","Morning Consult","B",2200,"a",0.11274409,0,55,41,53.519281,43.047543,"",NA,"https://morningconsult.com/2021/08/16/ipcc-report-climate-change-public-reaction-poll/",75562,144153,"8/16/2021","12:13:12  4 Oct 2021",0,0
"1278","Joseph R. Biden Jr.","Adults","10/4/2021","8/10/2021","8/16/2021","Morning Consult","B",15000,"a",0.10981567,0,52,40,50.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75644,144278,"8/19/2021","12:13:12  4 Oct 2021",0,0
"1279","Joseph R. Biden Jr.","Adults","10/4/2021","8/13/2021","8/15/2021","Ipsos","B-",1198,"a",0.32302893,0,53,41,51.7689,40.774852,"",NA,"https://twitter.com/Cmkahn/status/1427740288961896450",75615,144227,"8/17/2021","12:13:12  4 Oct 2021",0,0
"1280","Joseph R. Biden Jr.","Adults","10/4/2021","8/12/2021","8/16/2021","Morning Consult","B",2200,"a",0.1116747,0,54,41.5,52.519281,43.547543,"*",NA,"https://morningconsult.com/2021/08/17/covid-19-origins-international-polling-august/",75564,144155,"8/17/2021","12:13:12  4 Oct 2021",0,0
"1281","Joseph R. Biden Jr.","Adults","10/4/2021","8/13/2021","8/15/2021","Léger","B/C",1005,"a",0.88405333,0,51,47,50.941893,46.33326,"",NA,"https://projects.fivethirtyeight.com/polls/20210816_US_Leger.pdf",75560,144151,"8/16/2021","12:13:12  4 Oct 2021",0,0
"1282","Joseph R. Biden Jr.","Adults","10/4/2021","8/11/2021","8/17/2021","Morning Consult","B",15000,"a",0.10877406,0,52,40,50.519281,42.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75645,144279,"8/19/2021","12:13:12  4 Oct 2021",0,0
"1283","Joseph R. Biden Jr.","Adults","10/4/2021","8/12/2021","8/16/2021","AP-NORC","",1729,"a",1.8712878,0,54,46,50.436634,45.428912,"",NA,"https://apnorc.org/projects/fewer-approve-of-bidens-handling-of-the-pandemic/",75705,144378,"8/21/2021","12:13:12  4 Oct 2021",0,0
"1284","Joseph R. Biden Jr.","Adults","10/4/2021","8/13/2021","8/16/2021","Morning Consult","B",2200,"a",0.11125508,0,54,40,52.519281,42.047543,"",NA,"https://morningconsult.com/2021/08/17/new-jeopardy-hosts-poll/",75563,144154,"8/17/2021","12:13:12  4 Oct 2021",0,0
"1285","Joseph R. Biden Jr.","Adults","10/4/2021","8/12/2021","8/18/2021","Morning Consult","B",15000,"a",0.10836534,0,51,41,49.519281,43.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75757,144484,"8/26/2021","12:13:12  4 Oct 2021",0,0
"1286","Joseph R. Biden Jr.","Adults","10/4/2021","8/16/2021","8/16/2021","Ipsos","B-",947,"a",0.24330466,0,46,47,44.7689,46.774852,"",NA,"https://www.reuters.com/world/us/biden-approval-drops-lowest-level-this-year-after-taliban-takeover-2021-08-17/",75616,144228,"8/17/2021","12:13:12  4 Oct 2021",0,0
"1287","Joseph R. Biden Jr.","Adults","10/4/2021","8/14/2021","8/17/2021","NBC News","B+",1000,"a",1.4089953,0,49,48,50.07855,47.143003,"",NA,"https://www.documentcloud.org/documents/21046968-210188-nbc-news-august-poll-8-22-21-release",75707,144386,"8/22/2021","12:13:12  4 Oct 2021",0,0
"1288","Joseph R. Biden Jr.","Adults","10/4/2021","8/13/2021","8/19/2021","Morning Consult","B",15000,"a",0.10864848,0,51,42,49.519281,44.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75758,144485,"8/26/2021","12:13:12  4 Oct 2021",0,0
"1289","Joseph R. Biden Jr.","Adults","10/4/2021","8/13/2021","8/19/2021","Ipsos","B-",4427,"a",1.1373915,0,50,44,48.7689,43.774852,"",NA,"https://twitter.com/Cmkahn/status/1431768710914658307?s=20",75783,144534,"8/30/2021","12:13:12  4 Oct 2021",0,0
"1290","Joseph R. Biden Jr.","Adults","10/4/2021","8/14/2021","8/17/2021","YouGov","B+",1500,"a",0.70925012,0,44,44,45.398738,43.327638,"",NA,"https://docs.cdn.yougov.com/oacaip2ls4/econTabReport.pdf",75618,144239,"8/18/2021","12:13:12  4 Oct 2021",0,0
"1291","Joseph R. Biden Jr.","Adults","10/4/2021","8/16/2021","8/16/2021","John Zogby Strategies/EMI Research Solutions","B/C",956,"a",1.1984864,0,51.8,42.3,51.001702,43.154619,"",NA,"https://johnzogbystrategies.com/49-approve-of-presidents-decision-to-leave-afghanistan-while-37-oppose-overall-biden-job-approval-at-52/",75582,144177,"8/17/2021","12:13:12  4 Oct 2021",0,0
"1292","Joseph R. Biden Jr.","Adults","10/4/2021","8/14/2021","8/20/2021","Morning Consult","B",15000,"a",0.10828796,0,51,42,49.519281,44.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75759,144486,"8/26/2021","12:13:12  4 Oct 2021",0,0
"1293","Joseph R. Biden Jr.","Adults","10/4/2021","8/16/2021","8/18/2021","YouGov","B+",1649,"a",0.76483868,0,47,46,48.398738,45.327638,"",NA,"https://docs.cdn.yougov.com/2duhahheqq/20210819_yahoo_vaccine_tabs.pdf",75638,144272,"8/18/2021","12:13:12  4 Oct 2021",0,0
"1294","Joseph R. Biden Jr.","Adults","10/4/2021","8/15/2021","8/21/2021","Morning Consult","B",15000,"a",0.10791579,0,50,42,48.519281,44.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75760,144487,"8/26/2021","12:13:12  4 Oct 2021",0,0
"1295","Joseph R. Biden Jr.","Adults","10/4/2021","8/17/2021","8/18/2021","SurveyMonkey","C",1066,"a",0.97644199,0,47,45,46.701027,44.187423,"",NA,"https://www.dailywire.com/news/exclusive-bidens-job-approval-tumbles-below-50-after-afghanistan-pullout",75646,144280,"8/19/2021","12:13:12  4 Oct 2021",0,0
"1296","Joseph R. Biden Jr.","Adults","10/4/2021","8/18/2021","8/20/2021","YouGov","B+",2142,"a",0.99526127,0,50,50,51.398738,49.327638,"",NA,"https://www.cbsnews.com/news/afghanistan-troop-removal-biden-approval-opinion-poll/",75706,144382,"8/22/2021","12:13:12  4 Oct 2021",0,0
"1297","Joseph R. Biden Jr.","Adults","10/4/2021","8/17/2021","8/20/2021","American Research Group","C+",1100,"a",1.107823,0,49,46,47.285894,46.736414,"",NA,"https://americanresearchgroup.com/economy/",75709,144391,"8/23/2021","12:13:12  4 Oct 2021",0,0
"1298","Joseph R. Biden Jr.","Adults","10/4/2021","8/16/2021","8/22/2021","Morning Consult","B",15000,"a",0.10751698,0,50,42,48.519281,44.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75761,144488,"8/26/2021","12:13:12  4 Oct 2021",0,0
"1299","Joseph R. Biden Jr.","Adults","10/4/2021","8/18/2021","8/19/2021","Ipsos","B-",1002,"a",0.28925733,0,46,49,44.7689,48.774852,"",NA,"https://www.ipsos.com/sites/default/files/ct/news/documents/2021-08/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2008%2019%202021.pdf",75688,144333,"8/20/2021","12:13:12  4 Oct 2021",0,0
"1300","Joseph R. Biden Jr.","Adults","10/4/2021","8/17/2021","8/23/2021","Morning Consult","B",15000,"a",0.10679167,0,50,43,48.519281,45.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75762,144489,"8/26/2021","12:13:12  4 Oct 2021",0,0
"1301","Joseph R. Biden Jr.","Adults","10/4/2021","8/19/2021","8/22/2021","Morning Consult","B",2201,"a",0.10895899,0,51,45,49.519281,47.047543,"",NA,"https://morningconsult.com/2021/08/25/covid-booster-shot-poll/",75740,144451,"8/25/2021","12:13:12  4 Oct 2021",0,0
"1302","Joseph R. Biden Jr.","Adults","10/4/2021","8/19/2021","8/23/2021","Morning Consult","B",2200,"a",0.10890948,0,52,43,50.519281,45.047543,"",NA,"https://morningconsult.com/2021/08/26/college-football-name-image-likeness/",75764,144491,"8/26/2021","12:13:12  4 Oct 2021",0,0
"1303","Joseph R. Biden Jr.","Adults","10/4/2021","8/3/2021","9/7/2021","CNN/SSRS","C",2119,"a",1.2411825,0,52,48,51.79563,46.888437,"",NA,"http://cdn.cnn.com/cnn/2021/images/09/10/rel5a.-.biden.us.economy.pdf",75985,144885,"9/10/2021","12:13:12  4 Oct 2021",0,0
"1304","Joseph R. Biden Jr.","Adults","10/4/2021","8/18/2021","8/24/2021","Morning Consult","B",15000,"a",0.10608067,0,49,43,47.519281,45.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75763,144490,"8/26/2021","12:13:12  4 Oct 2021",0,0
"1305","Joseph R. Biden Jr.","Adults","10/4/2021","8/19/2021","8/25/2021","Morning Consult","B",15000,"a",0.10636397,0,49,43,47.519281,45.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75829,144643,"9/2/2021","12:13:12  4 Oct 2021",0,0
"1306","Joseph R. Biden Jr.","Adults","10/4/2021","8/21/2021","8/24/2021","YouGov","B+",1500,"a",0.72135121,0,46,44,47.398738,43.327638,"",NA,"https://docs.cdn.yougov.com/0v9p6tn6ur/econTabReport.pdf",75743,144459,"8/25/2021","12:13:12  4 Oct 2021",0,0
"1307","Joseph R. Biden Jr.","Adults","10/4/2021","8/21/2021","8/24/2021","Morning Consult","B",2200,"a",0.10894373,0,52,43,50.519281,45.047543,"",NA,"https://morningconsult.com/2021/08/24/jeopardy-post-richards-poll-burton/",75738,144441,"8/24/2021","12:13:12  4 Oct 2021",0,0
"1308","Joseph R. Biden Jr.","Adults","10/4/2021","8/21/2021","8/25/2021","Morning Consult","B",2200,"a",0.10894373,0,51,44,49.519281,46.047543,"",NA,"https://morningconsult.com/2021/08/31/vaccine-requirements-sports-movies/",75788,144549,"8/31/2021","12:13:12  4 Oct 2021",0,0
"1309","Joseph R. Biden Jr.","Adults","10/4/2021","8/20/2021","8/26/2021","Morning Consult","B",15000,"a",0.10611403,0,49,43,47.519281,45.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75830,144644,"9/2/2021","12:13:12  4 Oct 2021",0,0
"1310","Joseph R. Biden Jr.","Adults","10/4/2021","8/21/2021","8/27/2021","Morning Consult","B",15000,"a",0.10732331,0,49,43,47.519281,45.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75831,144645,"9/2/2021","12:13:12  4 Oct 2021",0,0
"1311","Joseph R. Biden Jr.","Adults","10/4/2021","8/22/2021","8/28/2021","Morning Consult","B",15000,"a",0.10760484,0,49,44,47.519281,46.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75832,144646,"9/2/2021","12:13:12  4 Oct 2021",0,0
"1312","Joseph R. Biden Jr.","Adults","10/4/2021","8/23/2021","8/29/2021","Morning Consult","B",15000,"a",0.10742911,0,49,44,47.519281,46.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75833,144647,"9/2/2021","12:13:12  4 Oct 2021",0,0
"1313","Joseph R. Biden Jr.","Adults","10/4/2021","8/25/2021","8/26/2021","Ipsos","B-",1006,"a",0.47305329,0,49,46,47.7689,45.774852,"",NA,"https://www.ipsos.com/sites/default/files/ct/news/documents/2021-08/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2008%2026%202021.pdf",75779,144526,"8/26/2021","12:13:12  4 Oct 2021",0,0
"1314","Joseph R. Biden Jr.","Adults","10/4/2021","8/25/2021","8/28/2021","Morning Consult","B",2200,"a",0.10974756,0,53,44,51.519281,46.047543,"",NA,"https://morningconsult.com/2021/09/02/autonomous-vehicles-safety-consumer-interest-polling/",75836,144650,"9/2/2021","12:13:12  4 Oct 2021",0,0
"1315","Joseph R. Biden Jr.","Adults","10/4/2021","8/24/2021","8/29/2021","Morning Consult","B",2200,"a",0.10974756,0,48,45,46.519281,47.047543,"",NA,"https://assets.morningconsult.com/wp-uploads/2021/08/31163040/2108136_crosstabs_FDAAPPROVAL_Adults-1.pdf",75817,144606,"8/31/2021","12:13:12  4 Oct 2021",0,0
"1316","Joseph R. Biden Jr.","Adults","10/4/2021","8/24/2021","8/30/2021","Morning Consult","B",15000,"a",0.10689697,0,49,44,47.519281,46.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75834,144648,"9/2/2021","12:13:12  4 Oct 2021",0,0
"1317","Joseph R. Biden Jr.","Adults","10/4/2021","8/25/2021","8/31/2021","Morning Consult","B",15000,"a",0.10787853,0,48,44,46.519281,46.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75835,144649,"9/2/2021","12:13:12  4 Oct 2021",0,0
"1318","Joseph R. Biden Jr.","Adults","10/4/2021","8/27/2021","8/30/2021","Léger","B/C",1004,"a",0.88111054,0,48,49,47.941893,48.33326,"",NA,"https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/08/Legers-North-American-Tracker-August-30th-2021-compressed.pdf",75790,144551,"8/31/2021","12:13:12  4 Oct 2021",0,0
"1319","Joseph R. Biden Jr.","Adults","10/4/2021","8/26/2021","8/31/2021","Marist College","A",1241,"a",2.0844652,0,43,51,43.996901,49.829053,"",NA,"https://maristpoll.marist.edu/wp-content/uploads/2021/09/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202109010944.pdf",75854,144670,"9/2/2021","12:13:12  4 Oct 2021",0,0
"1320","Joseph R. Biden Jr.","Adults","10/4/2021","8/26/2021","9/1/2021","Morning Consult","B",15000,"a",0.10879767,0,48,45,46.519281,47.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75938,144827,"9/9/2021","12:13:12  4 Oct 2021",0,0
"1321","Joseph R. Biden Jr.","Adults","10/4/2021","8/28/2021","8/31/2021","YouGov","B+",1500,"a",0.74746781,0,45,44,46.398738,43.327638,"",NA,"https://docs.cdn.yougov.com/3gw2x4kv4w/econTabReport.pdf",75822,144624,"9/1/2021","12:13:12  4 Oct 2021",0,0
"1322","Joseph R. Biden Jr.","Adults","10/4/2021","8/27/2021","9/2/2021","Morning Consult","B",15000,"a",0.10962306,0,47,45,45.519281,47.047543,"",TRUE,"https://morningconsult.com/form/global-leader-approval/",75939,144828,"9/9/2021","12:13:12  4 Oct 2021",0,0
"1323","Joseph R. Biden Jr.","Adults","10/4/2021","8/29/2021","9/1/2021","ABC News/The Washington Post","A+",1006,"a",1.9879157,0,44,51,44.595064,50.00097,"",NA,"https://www.washingtonpost.com/context/aug-29-sept-1-2021-washington-post-abc-news-poll/899d77db-ef60-46c9-b028-8f3298df8659/?itid=lk_inline_manual_2",75859,144688,"9/3/2021","12:13:12  4 Oct 2021",0,0
"1324","Joseph R. Biden Jr.","Adults","10/4/2021","8/30/2021","9/1/2021","YouGov","B+",1605,"a",0.78550978,0,44,49,45.398738,48.327638,"",NA,"https://docs.cdn.yougov.com/5vz7saf6pq/20210901_yahoo_vaccine_tabs.pdf",75855,144675,"9/2/2021","12:13:12  4 Oct 2021",0,0
